config_name	chrom1	chrom2	policy	policy_family	selection_source	selected_swap_code	selected_swap1	selected_swap2	split_a_swap_code	split_b_swap_code	split_agree	oracle_swap_code	oracle_matches_selected	n_eval_contacts	top1_accuracy	same_cross_accuracy	pmax_threshold_accuracy	pmax_threshold_recall
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	pair_independent_4state_snp_oracle	eval_only_oracle	snp_truth_oracle	0	0	0	NA	NA	0	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_all_geom_nearest_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_split_a_geom_nearest_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_split_b_geom_nearest_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_split_agree_geom_nearest_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_all_geom_top_to_nearest	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_split_a_geom_top_to_nearest	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_split_b_geom_top_to_nearest	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_split_agree_geom_top_to_nearest	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_all_margin_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_split_a_margin_geom_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_split_b_margin_geom_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_split_agree_margin_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_all_pmax_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_split_a_pmax_geom_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_split_b_pmax_geom_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_split_agree_pmax_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_all_posterior_same_cross_mass	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_split_a_posterior_same_cross_mass	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_split_b_posterior_same_cross_mass	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_split_agree_posterior_same_cross_mass	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_all_same_cross_distance_sum	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_split_a_same_cross_distance_sum	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_split_b_same_cross_distance_sum	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr5	raw_split_agree_same_cross_distance_sum	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	1849	0.628988643	0.720930233	0.756862745	0.521903732
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	cis_selected_whole_chrom	baseline_eval_gauge	cis_snp_truth_whole_chrom	0	0	0	NA	NA	0	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	pair_independent_4state_snp_oracle	eval_only_oracle	snp_truth_oracle	0	0	0	NA	NA	0	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_all_geom_nearest_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_split_a_geom_nearest_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_split_b_geom_nearest_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_split_agree_geom_nearest_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_all_geom_top_to_nearest	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_split_a_geom_top_to_nearest	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_split_b_geom_top_to_nearest	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_split_agree_geom_top_to_nearest	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_all_margin_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_split_a_margin_geom_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_split_b_margin_geom_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_split_agree_margin_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_all_pmax_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_split_a_pmax_geom_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_split_b_pmax_geom_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_split_agree_pmax_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_all_posterior_same_cross_mass	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_split_a_posterior_same_cross_mass	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_split_b_posterior_same_cross_mass	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_split_agree_posterior_same_cross_mass	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_all_same_cross_distance_sum	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_split_a_same_cross_distance_sum	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_split_b_same_cross_distance_sum	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr6	raw_split_agree_same_cross_distance_sum	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	0	1	741	0.367071525	0.585695007	0.402040816	0.26585695
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	cis_selected_whole_chrom	baseline_eval_gauge	cis_snp_truth_whole_chrom	0	0	0	NA	NA	0	1	0	1423	0.330288124	0.456781448	0.37302726	0.182712579
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	pair_independent_4state_snp_oracle	eval_only_oracle	snp_truth_oracle	1	0	1	NA	NA	0	1	1	1423	0.420941673	0.543218552	0.484935438	0.237526353
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_all_geom_nearest_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	1423	0.330288124	0.456781448	0.37302726	0.182712579
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_split_a_geom_nearest_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	1423	0.330288124	0.456781448	0.37302726	0.182712579
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_split_b_geom_nearest_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	1423	0.330288124	0.456781448	0.37302726	0.182712579
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_split_agree_geom_nearest_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	1423	0.330288124	0.456781448	0.37302726	0.182712579
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_all_geom_top_to_nearest	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	1423	0.330288124	0.456781448	0.37302726	0.182712579
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_split_a_geom_top_to_nearest	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	1423	0.330288124	0.456781448	0.37302726	0.182712579
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_split_b_geom_top_to_nearest	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	1423	0.330288124	0.456781448	0.37302726	0.182712579
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_split_agree_geom_top_to_nearest	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	1423	0.330288124	0.456781448	0.37302726	0.182712579
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_all_margin_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	1423	0.330288124	0.456781448	0.37302726	0.182712579
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_split_a_margin_geom_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	1423	0.330288124	0.456781448	0.37302726	0.182712579
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_split_b_margin_geom_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	1423	0.330288124	0.456781448	0.37302726	0.182712579
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_split_agree_margin_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	1423	0.330288124	0.456781448	0.37302726	0.182712579
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_all_pmax_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	1423	0.330288124	0.456781448	0.37302726	0.182712579
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_split_a_pmax_geom_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	1423	0.330288124	0.456781448	0.37302726	0.182712579
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_split_b_pmax_geom_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	1423	0.330288124	0.456781448	0.37302726	0.182712579
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_split_agree_pmax_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	1423	0.330288124	0.456781448	0.37302726	0.182712579
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_all_posterior_same_cross_mass	blind_raw_all	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	1	1	1423	0.420941673	0.543218552	0.484935438	0.237526353
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_split_a_posterior_same_cross_mass	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	1	1	1423	0.420941673	0.543218552	0.484935438	0.237526353
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_split_b_posterior_same_cross_mass	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	1	1	1423	0.420941673	0.543218552	0.484935438	0.237526353
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_split_agree_posterior_same_cross_mass	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	1	1	1423	0.420941673	0.543218552	0.484935438	0.237526353
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_all_same_cross_distance_sum	blind_raw_all	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	1	1	1423	0.420941673	0.543218552	0.484935438	0.237526353
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_split_a_same_cross_distance_sum	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	1	1	1423	0.420941673	0.543218552	0.484935438	0.237526353
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_split_b_same_cross_distance_sum	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	1	1	1423	0.420941673	0.543218552	0.484935438	0.237526353
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr7	raw_split_agree_same_cross_distance_sum	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	1	1	1423	0.420941673	0.543218552	0.484935438	0.237526353
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	cis_selected_whole_chrom	baseline_eval_gauge	cis_snp_truth_whole_chrom	0	0	0	NA	NA	0	1	0	623	0.282504013	0.531300161	0.4	0.0224719101
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	pair_independent_4state_snp_oracle	eval_only_oracle	snp_truth_oracle	1	0	1	NA	NA	0	1	1	623	0.306581059	0.470304976	0.257142857	0.0144462279
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_all_geom_nearest_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	623	0.282504013	0.531300161	0.4	0.0224719101
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_split_a_geom_nearest_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	623	0.282504013	0.531300161	0.4	0.0224719101
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_split_b_geom_nearest_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	623	0.282504013	0.531300161	0.4	0.0224719101
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_split_agree_geom_nearest_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	623	0.282504013	0.531300161	0.4	0.0224719101
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_all_geom_top_to_nearest	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	623	0.282504013	0.531300161	0.4	0.0224719101
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_split_a_geom_top_to_nearest	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	623	0.282504013	0.531300161	0.4	0.0224719101
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_split_b_geom_top_to_nearest	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	623	0.282504013	0.531300161	0.4	0.0224719101
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_split_agree_geom_top_to_nearest	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	623	0.282504013	0.531300161	0.4	0.0224719101
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_all_margin_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	623	0.282504013	0.531300161	0.4	0.0224719101
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_split_a_margin_geom_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	623	0.282504013	0.531300161	0.4	0.0224719101
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_split_b_margin_geom_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	623	0.282504013	0.531300161	0.4	0.0224719101
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_split_agree_margin_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	623	0.282504013	0.531300161	0.4	0.0224719101
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_all_pmax_geom_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	623	0.282504013	0.531300161	0.4	0.0224719101
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_split_a_pmax_geom_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	623	0.282504013	0.531300161	0.4	0.0224719101
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_split_b_pmax_geom_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	623	0.282504013	0.531300161	0.4	0.0224719101
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_split_agree_pmax_geom_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	623	0.282504013	0.531300161	0.4	0.0224719101
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_all_posterior_same_cross_mass	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	623	0.282504013	0.531300161	0.4	0.0224719101
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_split_a_posterior_same_cross_mass	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	623	0.282504013	0.531300161	0.4	0.0224719101
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_split_b_posterior_same_cross_mass	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	623	0.282504013	0.531300161	0.4	0.0224719101
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_split_agree_posterior_same_cross_mass	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	1	0	623	0.282504013	0.531300161	0.4	0.0224719101
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_all_same_cross_distance_sum	blind_raw_all	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	1	1	623	0.306581059	0.470304976	0.257142857	0.0144462279
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_split_a_same_cross_distance_sum	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	1	1	623	0.306581059	0.470304976	0.257142857	0.0144462279
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_split_b_same_cross_distance_sum	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	1	1	623	0.306581059	0.470304976	0.257142857	0.0144462279
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr8	raw_split_agree_same_cross_distance_sum	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	1	0	1	1	1	1	1	1	623	0.306581059	0.470304976	0.257142857	0.0144462279
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr9	cis_selected_whole_chrom	baseline_eval_gauge	cis_snp_truth_whole_chrom	0	0	0	NA	NA	0	3	0	718	0.233983287	0.564066852	0.206349206	0.0362116992
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr9	pair_independent_4state_snp_oracle	eval_only_oracle	snp_truth_oracle	3	1	1	NA	NA	0	3	1	718	0.330083565	0.564066852	0.388888889	0.0682451253
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr9	raw_all_geom_nearest_gap	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	718	0.233983287	0.564066852	0.206349206	0.0362116992
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr9	raw_split_a_geom_nearest_gap	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	718	0.233983287	0.564066852	0.206349206	0.0362116992
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr9	raw_split_b_geom_nearest_gap	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	718	0.233983287	0.564066852	0.206349206	0.0362116992
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr9	raw_split_agree_geom_nearest_gap	blind_raw_split_agree_else_zero	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	718	0.233983287	0.564066852	0.206349206	0.0362116992
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr9	raw_all_geom_top_to_nearest	blind_raw_all	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	718	0.233983287	0.564066852	0.206349206	0.0362116992
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr9	raw_split_a_geom_top_to_nearest	blind_raw_split_a	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	718	0.233983287	0.564066852	0.206349206	0.0362116992
p9016_pcgamma1_td0p5_mstep0_sep0	chr4	chr9	raw_split_b_geom_top_to_nearest	blind_raw_split_b	blind_raw_posterior_reconstruction_geometry	0	0	0	0	0	1	3	0	718	0.233983287	0.564066852	0.206349206	0.0362116992
